Mw,Rhyp,Vs30,FM,SA(T=0),SA(T=0.01),SA(T=0.015),SA(T=0.02),SA(T=0.03),SA(T=0.04),SA(T=0.05),SA(T=0.06),SA(T=0.075),Sa(T0.09),Sa(T0.1),Sa(T0.15),Sa(T=0.2),Sa(T=0.3),Sa(T=0.4),Sa(T=0.5),Sa(T=0.6),Sa(T=0.7),Sa(T=0.75),Sa(T=0.8),Sa(T=0.9),Sa(T=1),Sa(T=1.2),Sa(T=1.5),Sa(T=2),Sa(T=2.5),Sa(T=3),Sa(T=4)
8.15,363.2241294,745,3,0.012453,0.01247231,0.01250695,0.01254159,0.01303167,0.01314036,0.01317302,0.01380167,0.01509704,0.01484849,0.01630252,0.02086661,0.02158393,0.02941254,0.03042085,0.03252301,0.03301004,0.03669159,0.03777291,0.03191689,0.03193829,0.0241107,0.01917091,0.01298399,0.01084027,0.008205742,0.008984334,0.005905692
8.15,364.87906,489,3,0.018529,0.01856322,0.018651025,0.01873883,0.01892694,0.01971541,0.02112563,0.02146551,0.02456159,0.02787684,0.03320102,0.0368721,0.03999462,0.04519059,0.03710525,0.04603349,0.04170067,0.04094723,0.04585069,0.04098431,0.03454664,0.03893518,0.02480323,0.02383744,0.01840092,0.01545022,0.01153846,0.005053429
8.15,252.0320578,745,3,0.050737,0.05101832,0.05146268,0.05190704,0.05405274,0.05744983,0.05891261,0.06721488,0.0874742,0.08001208,0.09098159,0.1174247,0.1104013,0.1142518,0.1107794,0.1010613,0.1100815,0.1067309,0.09889467,0.08093287,0.07071206,0.06109692,0.03673542,0.02434902,0.02325352,0.01199466,0.009860137,0.007834529
8.15,183.7230163,415,3,0.091793,0.09251631,0.09381521,0.09511411,0.1019849,0.1050128,0.1276296,0.1642961,0.1985505,0.2082103,0.2097141,0.2622043,0.2047907,0.1840738,0.0894724,0.08828169,0.06402861,0.05947881,0.05945129,0.06944048,0.06241245,0.0552734,0.05640224,0.05679121,0.02710575,0.01429256,0.01266216,0.008311053
8.15,290.9206706,1087,3,0.074028,0.07409225,0.07421582,0.07433939,0.07457088,0.07638901,0.078713,0.07740103,0.08020598,0.08840861,0.09590735,0.1072721,0.1236395,0.1634549,0.2346234,0.1658575,0.1490997,0.1700428,0.1943244,0.228685,0.2702106,0.1919628,0.1310625,0.1298083,0.1170251,0.07846694,0.0556,0.01731689
8.15,123.9575117,1044,3,0.56516,0.5704148,0.59229215,0.6141695,0.9171472,1.052037,1.184165,1.122889,1.020989,1.012521,1.154771,1.354135,1.67952,0.7863913,0.6360662,0.4885625,0.3577635,0.3760607,0.2682074,0.229074,0.2000833,0.1746041,0.1381887,0.1750246,0.1052976,0.05795232,0.04325553,0.02472481
8.15,126.927467,586,3,0.099592,0.1000151,0.10071665,0.1014182,0.1100855,0.116312,0.1307068,0.1630502,0.1741538,0.205176,0.2329186,0.2934372,0.2460127,0.2233429,0.1674624,0.1631979,0.1425372,0.1513831,0.1369225,0.100701,0.08858362,0.07707708,0.05816501,0.0653466,0.04241176,0.02306031,0.0220314,0.01197265
8.15,201.2060211,605,3,0.030101,0.03024143,0.03048756,0.03073369,0.03177979,0.03277609,0.03695852,0.03994459,0.03834616,0.04617861,0.0594925,0.08290726,0.07205568,0.06682526,0.07103864,0.05438923,0.05202266,0.05271032,0.05784666,0.05276467,0.05075001,0.04573302,0.04695565,0.06289602,0.03048399,0.01957474,0.01864826,0.01643183
8.15,75.6096699,1639,3,0.18443,0.1869532,0.19820235,0.2094515,0.3357886,0.3229298,0.4034976,0.3882419,0.3979364,0.4474243,0.4144006,0.3670161,0.3419823,0.3648365,0.3484648,0.2621858,0.2230312,0.2058496,0.2195699,0.2202828,0.1712118,0.138842,0.08819541,0.0720279,0.04151279,0.03052924,0.03480302,0.01541924
8.15,98.0367525,613,3,0.059132,0.05975055,0.06113459,0.06251863,0.0665691,0.07164831,0.07214031,0.08235322,0.1019221,0.09346317,0.1010565,0.1970906,0.1989047,0.1035586,0.06595362,0.04406541,0.04261345,0.03015628,0.02758604,0.0256418,0.02049783,0.02187893,0.01290483,0.009539927,0.005956884,0.005577507,0.00488688,0.002498527
8.15,96.2000612,1020,3,0.02935,0.029582,0.030073705,0.03056541,0.03341249,0.04088004,0.05627002,0.06993145,0.06075854,0.0645242,0.06391087,0.08995397,0.09184714,0.1039467,0.06966893,0.03427074,0.03241552,0.03145501,0.03213331,0.03160007,0.02635303,0.02659884,0.02049391,0.01230942,0.007438119,0.006833693,0.005667535,0.003127651
8.15,97.454253,1263,3,0.026295,0.0265417,0.027011095,0.02748049,0.03605918,0.04350473,0.05282277,0.06517304,0.05848064,0.06674284,0.0536358,0.05309964,0.05950257,0.0644618,0.04985539,0.03662888,0.04494566,0.03902296,0.04368907,0.03696912,0.02577885,0.03249535,0.02298531,0.01580664,0.007106464,0.005839289,0.004886208,0.002676327
8.15,182.5267394,378,3,0.034149,0.03436146,0.03466508,0.0349687,0.03565741,0.03883247,0.0403452,0.04976521,0.0591962,0.08063229,0.09994006,0.07111451,0.06932623,0.04289811,0.04007298,0.05132906,0.06650409,0.0555919,0.0418725,0.03244731,0.02074581,0.01413031,0.01342033,0.01078535,0.006603887,0.004559075,0.003589249,0.00348889
8.15,123.9877183,1339,3,0.17479,0.1752327,0.17698835,0.178744,0.1875616,0.219996,0.2382701,0.2657579,0.3061676,0.3705116,0.4107863,0.6032014,0.4900051,0.3949235,0.335132,0.2582355,0.2044798,0.1385275,0.1178291,0.1082702,0.1217626,0.1086207,0.07465731,0.06622227,0.0353577,0.0296481,0.02450103,0.02003562
8.15,190.5847806,568,3,0.071521,0.07188387,0.072536335,0.0731888,0.100844,0.07724771,0.08286348,0.09185268,0.09885418,0.1331143,0.1646319,0.1303913,0.2213814,0.2213223,0.158697,0.1150512,0.09111228,0.1056892,0.1042473,0.1083425,0.08896893,0.06920052,0.0624414,0.04449042,0.033118,0.032616,0.02307168,0.01478999
8.15,193.3245106,382,3,0.070019,0.07030341,0.07076351,0.07122361,0.0739005,0.07973251,0.0866615,0.09146696,0.100717,0.0984659,0.09927627,0.1226227,0.2202467,0.1920894,0.1744875,0.165354,0.1629479,0.1248708,0.1260987,0.111958,0.08884384,0.07830974,0.06851387,0.05590937,0.03932169,0.03529872,0.0204534,0.01518429
7.76,120.4129376,1087,3,0.17205,0.1728025,0.17413535,0.1754682,0.1784329,0.1799321,0.1891253,0.2114061,0.2259168,0.2805825,0.3345782,0.5638829,0.3540381,0.3048024,0.270548,0.1833427,0.2421795,0.2399783,0.2162839,0.1857068,0.1264633,0.08845489,0.06012795,0.04754519,0.04945437,0.03538281,0.02744535,0.0192654
7.76,110.3413176,1087,3,0.11747,0.1179406,0.1186018,0.119263,0.1197951,0.1252607,0.1488374,0.1660366,0.2354613,0.2612891,0.2380931,0.2984456,0.3033918,0.2631857,0.2436654,0.2342909,0.1331655,0.125077,0.1148931,0.1014504,0.08876675,0.0721475,0.04601404,0.02933826,0.01825199,0.01250672,0.01094888,0.00543922
7.76,187.5567625,1087,3,0.026688,0.02680493,0.02694218,0.02707943,0.02823445,0.03688805,0.03908805,0.04599289,0.05788927,0.06878841,0.06891,0.06793664,0.07125109,0.05550025,0.04500991,0.03482204,0.03118844,0.03417005,0.0349603,0.02954532,0.02328055,0.01874542,0.0113643,0.01404899,0.00709704,0.007559482,0.005346385,0.002829571
7.76,206.3570347,414,3,0.031618,0.03171841,0.031915765,0.03211312,0.03259433,0.03429163,0.03683504,0.04177961,0.04398895,0.05988181,0.0597211,0.07632322,0.1037157,0.068148,0.07093705,0.05077085,0.04986741,0.05897038,0.04984305,0.05080331,0.04326563,0.0312332,0.02736099,0.02497664,0.01207823,0.005481968,0.005127216,0.003984987
7.76,262.4993357,745,3,0.0089487,0.008976704,0.009022674,0.009068644,0.009200715,0.009325508,0.009859039,0.01009445,0.01062967,0.01199996,0.01249966,0.01593427,0.02004792,0.0227389,0.02369589,0.02261322,0.02474866,0.01935883,0.01765793,0.0170315,0.01436978,0.0116643,0.009757403,0.00915064,0.006459911,0.005002037,0.003303023,0.003017881
7.76,261.7606658,489,3,0.012438,0.01248667,0.012581135,0.0126756,0.01271506,0.01334285,0.01495926,0.01622901,0.0260749,0.02585042,0.02731511,0.03586785,0.03236165,0.02539512,0.02412839,0.02742584,0.02475191,0.02313009,0.02687977,0.02284617,0.01893878,0.02119001,0.02269499,0.01384022,0.01092998,0.005952725,0.004316109,0.003241855
7.76,149.7313133,745,3,0.031987,0.0321676,0.03250542,0.03284324,0.03652537,0.04080361,0.05135145,0.0607418,0.08226946,0.09213375,0.1036179,0.1025202,0.09116552,0.0956251,0.06828529,0.07260872,0.05008067,0.0432243,0.04237008,0.04975129,0.04997912,0.03552093,0.03010627,0.0168348,0.01260446,0.008727659,0.005261025,0.003127334
7.76,145.650278,415,3,0.047307,0.04767153,0.048155745,0.04863996,0.0535203,0.06124095,0.08591871,0.09569431,0.1191389,0.1373065,0.1264479,0.1297684,0.1418437,0.1265141,0.0662889,0.05353124,0.04070148,0.04701574,0.04570369,0.03834021,0.03984706,0.03791754,0.03537826,0.02632307,0.02093235,0.02014209,0.01531817,0.01123511
7.76,192.6169937,1087,3,0.050533,0.05059873,0.0507092,0.05081967,0.05146898,0.0544701,0.05356755,0.06197775,0.07200863,0.07733589,0.07245813,0.1070857,0.1099773,0.1111437,0.1083225,0.1215792,0.1293716,0.1010336,0.09087409,0.08608177,0.0671224,0.06315753,0.07115586,0.07871379,0.06416581,0.04000353,0.02534151,0.01232822
7.76,122.1481691,1044,3,0.22042,0.2209679,0.22241505,0.2238622,0.2316899,0.2455753,0.2790086,0.334771,0.374478,0.4089341,0.453693,0.5889841,0.5744032,0.4549471,0.377937,0.5111122,0.3455168,0.2381573,0.2102837,0.2013529,0.1596252,0.1175312,0.1192543,0.1271386,0.1032994,0.06402734,0.03953458,0.01776972
7.76,213.5980525,586,3,0.048966,0.04908521,0.04930018,0.04951515,0.05042231,0.05246544,0.05963233,0.05858737,0.07126294,0.07712622,0.09238223,0.1428995,0.129021,0.1220523,0.1153937,0.09761536,0.08464645,0.06514541,0.06775726,0.05822913,0.05425449,0.05060209,0.03591813,0.02746483,0.01621989,0.009270615,0.005961972,0.003747609
7.76,263.9167642,605,3,0.013922,0.01394358,0.013972485,0.01400139,0.01417534,0.01445068,0.0150658,0.01683152,0.01839434,0.01908451,0.02223905,0.03326673,0.03160612,0.03478721,0.03860746,0.03475803,0.03012269,0.01795858,0.01594597,0.01445113,0.01591046,0.01522821,0.01643978,0.01316446,0.008530456,0.006862278,0.005293177,0.003912682
6.37,176.2514788,519,2,0.038967,0.03923287,0.039699565,0.04016626,0.04307221,0.04603283,0.05110113,0.06417467,0.06802167,0.09375911,0.1310803,0.1024808,0.07869342,0.1040467,0.06321185,0.05969367,0.05566733,0.05840321,0.04383976,0.04236832,0.03509357,0.02016576,0.01902332,0.01057259,0.01089216,0.005311772,0.004503292,0.002047917
6.37,139.6267622,519,2,0.050521,0.05166433,0.05220148,0.05273863,0.05294607,0.05409179,0.05684304,0.05895464,0.06416209,0.08390518,0.1007381,0.1990849,0.1471511,0.07536603,0.06256112,0.05872279,0.03958722,0.04625297,0.04702309,0.05215539,0.05758226,0.04984401,0.03711078,0.02675456,0.01822145,0.01212791,0.006857576,0.003432335
6.37,87.0337997,519,2,0.056612,0.05831825,0.05973379,0.06114933,0.06669843,0.07120662,0.0730434,0.08805231,0.1171818,0.1137349,0.1479598,0.1840062,0.1233054,0.1015314,0.05157837,0.05383088,0.0571561,0.0454007,0.04681337,0.04816094,0.04105623,0.02489958,0.01817246,0.009905582,0.006141102,0.003513503,0.00213387,0.001216162
6.37,193.7136144,519,2,0.0087377,0.00956023,0.00948739,0.00941455,0.008984681,0.008758713,0.008661215,0.008735036,0.008580607,0.009099361,0.009179846,0.0113728,0.01490519,0.01721959,0.02420003,0.01885297,0.02068211,0.01846839,0.01632671,0.01684017,0.01503284,0.01501945,0.01692133,0.01503152,0.007898618,0.008629778,0.005235251,0.001969732
6.37,264.8245247,519,2,0.0060665,0.007016761,0.0070957375,0.007174714,0.007527475,0.006577036,0.006561728,0.007299574,0.008107309,0.007527845,0.009545409,0.0144231,0.02161846,0.01158211,0.01167177,0.01076599,0.009142539,0.009088254,0.008007717,0.006869948,0.005935631,0.006597419,0.008052904,0.005932162,0.003141091,0.002249863,0.001571696,0.0007277232
6.37,229.9020189,519,2,0.031888,0.03212192,0.032334405,0.03254689,0.03266213,0.03301638,0.03317576,0.03432447,0.03716582,0.03977119,0.04194847,0.06516751,0.08680341,0.1251454,0.1237252,0.08843395,0.06996189,0.0435439,0.04680664,0.04431696,0.02616582,0.02206082,0.01693065,0.01154199,0.006739188,0.003456165,0.002750622,0.00125258
6.37,191.8676914,519,2,0.016438,0.0171909,0.017228985,0.01726707,0.01742694,0.01689083,0.01640613,0.01708559,0.01790811,0.01870807,0.01787736,0.03124116,0.03107268,0.03827052,0.03379973,0.02515367,0.02448621,0.02852229,0.03737845,0.03380381,0.03845067,0.04189933,0.037043,0.01436598,0.005882224,0.003497593,0.001942063,0.001057368
6.37,195.1600203,519,2,0.012689,0.01330384,0.0133633,0.01342276,0.01308799,0.01273174,0.012714,0.01283935,0.01287097,0.01336152,0.01330767,0.01484859,0.02145276,0.0196398,0.02728415,0.02966457,0.02409319,0.02035306,0.02062239,0.02457364,0.02370506,0.0291702,0.0266345,0.01927679,0.01326734,0.008539209,0.005526026,0.002184459
6.37,106.3607772,519,2,0.069632,0.07053738,0.07102535,0.07151332,0.0714952,0.07321526,0.07485963,0.08094823,0.1565953,0.176862,0.1577425,0.2149493,0.196758,0.2454602,0.0958153,0.06385988,0.04240926,0.0481775,0.04629269,0.04224404,0.0267832,0.01860925,0.01843507,0.01660609,0.009710888,0.00636104,0.005126591,0.002488042
6.37,154.3833924,425,2,0.066378,0.06742878,0.06772263,0.06801648,0.06830999,0.07293261,0.0803592,0.08970894,0.1079451,0.1264069,0.1915445,0.2201579,0.1040944,0.09785835,0.09840395,0.1125886,0.08538854,0.08946668,0.08022118,0.07657395,0.06629971,0.06481515,0.08031013,0.05965137,0.03756157,0.0198418,0.01591472,0.005709944
6.37,81.9451755,517,2,0.09428,0.09579327,0.096808,0.09782273,0.102418,0.1076834,0.1223144,0.1275469,0.1275179,0.1594996,0.1597334,0.2638775,0.2293857,0.1796162,0.1743165,0.1880641,0.2030911,0.1885868,0.1751122,0.1566295,0.124787,0.1011242,0.07044753,0.0431901,0.01860849,0.01396604,0.009015848,0.005195274
6.37,202.5434027,425,2,0.12972,0.1310302,0.1323104,0.1335906,0.1398915,0.1512806,0.1797083,0.2197094,0.2542229,0.3605422,0.3911182,0.3635834,0.392579,0.1532313,0.1141289,0.1243423,0.1177399,0.07973357,0.06352058,0.04809475,0.04384641,0.0363478,0.04801456,0.02838403,0.02575762,0.01805635,0.009844151,0.003993076
6.37,209.6686056,519,2,0.0042899,0.004477061,0.0045927805,0.0047085,0.004890159,0.004532706,0.004664341,0.004540991,0.004593503,0.004911137,0.004993387,0.006773086,0.007742279,0.01038018,0.01244364,0.01298433,0.008700719,0.006934434,0.005852725,0.004967562,0.005444578,0.005185024,0.004817699,0.004567254,0.00535973,0.004311116,0.003056064,0.001765489
6.56,123.8504932,519,2,0.1301,0.1307504,0.13174145,0.1327325,0.1360343,0.1422668,0.154985,0.1677966,0.2204806,0.2365345,0.2263048,0.4628813,0.3664419,0.2119373,0.08646632,0.0795069,0.05509382,0.04558138,0.04305707,0.03645192,0.02882183,0.02769391,0.02193035,0.01518977,0.007443919,0.00406395,0.00287911,0.002176945
6.56,258.0648817,414,2,0.011411,0.01218883,0.01248405,0.01277927,0.01203225,0.01156439,0.01212005,0.01220857,0.01200244,0.01276761,0.01387849,0.02182562,0.04100866,0.03550632,0.02964993,0.01768812,0.01408506,0.01066786,0.01019294,0.009566728,0.0126066,0.01085103,0.01322867,0.007461126,0.007365183,0.005844424,0.003910907,0.001768451
6.56,265.5043114,517,2,0.0037505,0.004349428,0.004275792,0.004202156,0.003890237,0.003876499,0.004004536,0.004164676,0.004121913,0.004315292,0.004339298,0.004571103,0.006822942,0.008716038,0.01080998,0.01479324,0.01035076,0.007508947,0.005461917,0.005341914,0.003718106,0.00344547,0.003046822,0.003008561,0.0009490228,0.0006932129,0.0003329273,0.0001852447
6.77,292.5198501,517,3,0.010892,0.01119435,0.01126358,0.01133281,0.01135794,0.01324803,0.0141124,0.01935774,0.02193422,0.02886656,0.02887403,0.03826432,0.04054072,0.01640077,0.01235183,0.00824667,0.009333948,0.008788319,0.007659735,0.007207362,0.006684621,0.005658196,0.00452295,0.004621729,0.004441735,0.002438404,0.001035405,0.001108082
6.77,255.0583709,519,3,0.0019272,0.001938652,0.00193772,0.001936788,0.00196146,0.001984727,0.002017573,0.002103,0.002369252,0.002923254,0.003572569,0.004649768,0.004590549,0.007787516,0.004918388,0.004763518,0.003569806,0.003315136,0.003675916,0.004463255,0.003459462,0.002074777,0.001073448,0.0006783932,0.0003608813,0.0002335625,0.000147331,0.0001656183
6.77,222.1609901,329,3,0.060141,0.0615259,0.061137575,0.06074925,0.06117821,0.0635246,0.0646823,0.07119416,0.07868057,0.1041109,0.1504367,0.1511951,0.148512,0.2204749,0.1215568,0.2504256,0.1074528,0.06711552,0.04716963,0.0377215,0.03776798,0.03298072,0.01682579,0.01205256,0.007643545,0.003775789,0.002770533,0.001660396
6.77,289.8523171,568,3,0.0044355,0.004476605,0.0046119455,0.004747286,0.004598997,0.004778959,0.004818941,0.005472386,0.006579361,0.007486691,0.009887279,0.01638461,0.010837,0.009909259,0.008123714,0.008834287,0.007602138,0.004993171,0.004151682,0.0041175,0.003644637,0.002169227,0.0009478378,0.0006700938,0.000338065,0.0002215539,0.0001876579,0.0001757816
6.77,220.6327128,519,3,0.013557,0.01361874,0.013726825,0.01383491,0.01445511,0.01521829,0.01632024,0.01967987,0.02734024,0.03526105,0.03770153,0.0577994,0.04171012,0.02513524,0.01473045,0.01885718,0.01554549,0.01103042,0.008017748,0.007710415,0.00819367,0.006878291,0.007887957,0.00331165,0.002280798,0.002324536,0.002155634,0.001064345
6.77,226.9895258,568,3,0.042964,0.04366421,0.043662025,0.04365984,0.04449055,0.0444449,0.04608576,0.05086543,0.05687123,0.06752644,0.06177649,0.1099892,0.1127224,0.1649005,0.09704261,0.09613925,0.05883735,0.03928085,0.03672084,0.0377095,0.03701899,0.02877198,0.02268327,0.01699289,0.01645482,0.01273532,0.006379919,0.002180748
6.77,350.9686587,519,3,0.021954,0.02252785,0.02249762,0.02246739,0.02266851,0.0225013,0.02297176,0.0231656,0.02682735,0.03017735,0.02849929,0.04244307,0.06827227,0.05426578,0.07010284,0.06381945,0.05044725,0.02445843,0.02117472,0.01711421,0.01206889,0.009150022,0.007195011,0.006756286,0.003202691,0.002707154,0.001809514,0.000654913
6.77,233.9938377,519,3,0.021903,0.02200787,0.02217082,0.02233377,0.02300591,0.02408944,0.02693792,0.02869024,0.03918247,0.05289507,0.05647342,0.09645832,0.06155537,0.04338027,0.02964272,0.02398864,0.02122736,0.02318134,0.01642704,0.01400374,0.008870913,0.00597505,0.003672089,0.00365807,0.00282083,0.003109991,0.002450739,0.001020856
6.77,226.5035955,519,3,0.0056004,0.005638652,0.0057024465,0.005766241,0.006115588,0.007348551,0.008168747,0.008900731,0.01137862,0.01309906,0.01313509,0.01354682,0.0153778,0.0149966,0.01301653,0.008827921,0.006569108,0.005533777,0.005957613,0.00550801,0.004411089,0.003933034,0.004747363,0.002774634,0.002278662,0.001590332,0.001700285,0.0008203115
6.77,265.0769026,519,3,0.0025659,0.002574517,0.002588459,0.002602401,0.002600695,0.002620102,0.002662638,0.002686477,0.002943674,0.002882127,0.003095474,0.004123592,0.005317936,0.007735509,0.006572875,0.007325367,0.007736247,0.006813999,0.006726844,0.005857002,0.004856712,0.004438858,0.003011285,0.002554636,0.002387073,0.001538412,0.001087561,0.0008569566
6.77,353.283696,460,3,0.0014894,0.001504323,0.0015092345,0.001514146,0.001502226,0.001533413,0.001565692,0.001583591,0.001695362,0.001753877,0.001897002,0.002805018,0.003511956,0.005651042,0.0034858,0.003720933,0.002736397,0.002151563,0.001827497,0.00178627,0.00154321,0.001497519,0.001031235,0.000847762,0.0009957333,0.0009260352,0.001159402,0.0005797659
6.77,278.6723085,517,3,0.0013607,0.001369479,0.0013684835,0.001367488,0.001376135,0.001384698,0.001414888,0.001419228,0.001497723,0.001634973,0.001703278,0.002495493,0.0038815,0.004394359,0.004295398,0.003079355,0.003114056,0.002349158,0.00214578,0.002132342,0.001900252,0.001268964,0.0008691474,0.0004610143,0.0002910655,0.0001899284,0.000113171,7.210053E-05
6.77,225.0306068,519,3,0.0014025,0.001414519,0.001437043,0.001459567,0.001506061,0.001515477,0.001828708,0.002134172,0.001956299,0.002302944,0.00255869,0.002514252,0.003078148,0.004196346,0.002626156,0.003154639,0.002680547,0.002852051,0.002989638,0.00322385,0.003248053,0.003110947,0.001917474,0.001474365,0.001156892,0.001266207,0.001234322,0.0006660817
6.77,251.7992686,519,3,0.056686,0.05691239,0.056886675,0.05686096,0.05749746,0.05756002,0.05794742,0.05923891,0.05875185,0.05910944,0.06046648,0.06275393,0.07300042,0.09258164,0.1176554,0.2079507,0.297819,0.1527158,0.1280473,0.1316468,0.1048241,0.08307339,0.0517608,0.02700455,0.009846106,0.005843328,0.003599276,0.002218652
6.77,233.0232869,519,3,0.02697,0.02737692,0.027429935,0.02748295,0.02728979,0.02706727,0.02754026,0.02804883,0.02947618,0.02908655,0.03075668,0.03782396,0.05532441,0.05569721,0.06451368,0.06526379,0.1195921,0.06877197,0.05864756,0.04693856,0.03786485,0.02838011,0.01991925,0.01515168,0.006933197,0.006868361,0.003781466,0.001772799
6.77,278.2780984,519,3,0.010613,0.01137076,0.01131559,0.01126042,0.01119883,0.01132466,0.01156492,0.01370025,0.01752036,0.01602182,0.01757075,0.02597076,0.03189353,0.04414487,0.02746337,0.01592501,0.009454046,0.006523783,0.005707296,0.005268463,0.005044722,0.003411137,0.00177732,0.001537995,0.0009128982,0.0008440447,0.0006198229,0.0004599473
6.77,233.3599666,519,3,0.0086293,0.008638025,0.008650197,0.008662369,0.008672765,0.008975657,0.008965101,0.009528556,0.009885149,0.01098763,0.01098151,0.01325974,0.01555686,0.03090639,0.02311794,0.02462657,0.0265532,0.02010455,0.02268237,0.02539109,0.02249555,0.01494438,0.009973426,0.006716623,0.005335525,0.00273262,0.002061898,0.001517392
6.77,260.2424406,519,3,0.0032105,0.003243669,0.003247262,0.003250855,0.003236968,0.003229472,0.003302583,0.003339022,0.003245507,0.003344114,0.003450381,0.00393838,0.004553003,0.004656965,0.004649388,0.005802423,0.006579735,0.006666272,0.006658797,0.00788267,0.007848626,0.008042229,0.008619429,0.008024538,0.008743839,0.004715668,0.003363103,0.001902908
6.77,275.9845456,425,3,0.0060729,0.006088695,0.006142326,0.006195957,0.006580849,0.0102986,0.01886942,0.01212613,0.01074372,0.01047668,0.0129553,0.01177824,0.010008,0.01397285,0.009790484,0.01147339,0.01103926,0.01114616,0.00907831,0.008442658,0.007458376,0.007517456,0.004976878,0.003753091,0.002682604,0.002200151,0.002222817,0.001043133
6.77,272.6705992,519,3,0.012919,0.01424813,0.014061165,0.0138742,0.01377034,0.01399408,0.0162049,0.01553563,0.0141147,0.01617417,0.01797329,0.02737077,0.03148121,0.0320909,0.02701982,0.0195466,0.01862147,0.02456058,0.02910682,0.0318323,0.03350267,0.03918791,0.02550953,0.01502754,0.005795409,0.004523984,0.0039144,0.001339402
6.77,225.487427,517,3,0.0017188,0.001753313,0.0018172565,0.0018812,0.001870611,0.001789241,0.001886599,0.002037163,0.002244492,0.002598107,0.00314063,0.00459383,0.006267571,0.005090142,0.005156255,0.003383059,0.002673391,0.002005641,0.002083721,0.001840935,0.002015696,0.001541183,0.001314869,0.002376653,0.001519981,0.001260788,0.001041852,0.0008396553
6.77,229.2147822,225,3,0.029844,0.03145334,0.031233735,0.03101413,0.03172323,0.03188798,0.03570649,0.04466883,0.05174122,0.05436361,0.05002632,0.06789773,0.1022693,0.1233476,0.07549217,0.05787374,0.04461057,0.03513871,0.0257131,0.01610927,0.01342265,0.01285201,0.01245114,0.01159206,0.007515129,0.007868481,0.006351538,0.0036989
